Initialised
Listening to port 4567
Connected!!!
42["steer",{"steering_angle":-0.03936,"throttle":0.2}]
CTE: , 0.1254 , Next Steering Value: -0.03028
42["steer",{"steering_angle":-0.03028,"throttle":0.2}]
CTE: , 0.1246 , Next Steering Value: -0.02332
42["steer",{"steering_angle":-0.02332,"throttle":0.2}]
CTE: , 0.1221 , Next Steering Value: -0.01942
42["steer",{"steering_angle":-0.01942,"throttle":0.2}]
CTE: , 0.1179 , Next Steering Value: -0.01518
42["steer",{"steering_angle":-0.01518,"throttle":0.2}]
CTE: , 0.1157 , Next Steering Value: -0.01874
42["steer",{"steering_angle":-0.01874,"throttle":0.2}]
CTE: , 0.1122 , Next Steering Value: -0.01544
42["steer",{"steering_angle":-0.01544,"throttle":0.2}]
CTE: , 0.1074 , Next Steering Value: -0.01188
42["steer",{"steering_angle":-0.01188,"throttle":0.2}]
CTE: , 0.1038 , Next Steering Value: -0.01356
42["steer",{"steering_angle":-0.01356,"throttle":0.2}]
CTE: , 0.1003 , Next Steering Value: -0.01306
42["steer",{"steering_angle":-0.01306,"throttle":0.2}]
CTE: , 0.097 , Next Steering Value: -0.0128
42["steer",{"steering_angle":-0.0128,"throttle":0.2}]
CTE: , 0.0939 , Next Steering Value: -0.01258
42["steer",{"steering_angle":-0.01258,"throttle":0.2}]
CTE: , 0.09 , Next Steering Value: -0.0102
42["steer",{"steering_angle":-0.0102,"throttle":0.2}]
CTE: , 0.0874 , Next Steering Value: -0.01228
42["steer",{"steering_angle":-0.01228,"throttle":0.2}]
CTE: , 0.0851 , Next Steering Value: -0.01242
42["steer",{"steering_angle":-0.01242,"throttle":0.2}]
CTE: , 0.0825 , Next Steering Value: -0.0113
42["steer",{"steering_angle":-0.0113,"throttle":0.2}]
CTE: , 0.0814 , Next Steering Value: -0.01408
42["steer",{"steering_angle":-0.01408,"throttle":0.2}]
CTE: , 0.0796 , Next Steering Value: -0.01232
42["steer",{"steering_angle":-0.01232,"throttle":0.2}]
CTE: , 0.0785 , Next Steering Value: -0.0135
42["steer",{"steering_angle":-0.0135,"throttle":0.2}]
CTE: , 0.0778 , Next Steering Value: -0.01416
42["steer",{"steering_angle":-0.01416,"throttle":0.2}]
CTE: , 0.0772 , Next Steering Value: -0.01424
42["steer",{"steering_angle":-0.01424,"throttle":0.2}]
CTE: , 0.0768 , Next Steering Value: -0.01456
42["steer",{"steering_angle":-0.01456,"throttle":0.2}]
CTE: , 0.0767 , Next Steering Value: -0.01514
42["steer",{"steering_angle":-0.01514,"throttle":0.2}]
CTE: , 0.0768 , Next Steering Value: -0.01556
42["steer",{"steering_angle":-0.01556,"throttle":0.2}]
CTE: , 0.0771 , Next Steering Value: -0.01602
42["steer",{"steering_angle":-0.01602,"throttle":0.2}]
CTE: , 0.0775 , Next Steering Value: -0.0163
42["steer",{"steering_angle":-0.0163,"throttle":0.2}]
CTE: , -0.1151 , Next Steering Value: 0.40822
42["steer",{"steering_angle":0.40822,"throttle":0.2}]
CTE: , 0.1261 , Next Steering Value: -0.50762
42["steer",{"steering_angle":-0.50762,"throttle":0.2}]
CTE: , 0.1563 , Next Steering Value: -0.09166
42["steer",{"steering_angle":-0.09166,"throttle":0.2}]
CTE: , 0.2032 , Next Steering Value: -0.13444
42["steer",{"steering_angle":-0.13444,"throttle":0.2}]
CTE: , 0.2409 , Next Steering Value: -0.12358
42["steer",{"steering_angle":-0.12358,"throttle":0.2}]
CTE: , 0.2734 , Next Steering Value: -0.11968
42["steer",{"steering_angle":-0.11968,"throttle":0.2}]
CTE: , 0.3003 , Next Steering Value: -0.11386
42["steer",{"steering_angle":-0.11386,"throttle":0.2}]
CTE: , 0.3281 , Next Steering Value: -0.12122
42["steer",{"steering_angle":-0.12122,"throttle":0.2}]
CTE: , 0.3429 , Next Steering Value: -0.09818
42["steer",{"steering_angle":-0.09818,"throttle":0.2}]
CTE: , 0.3524 , Next Steering Value: -0.08948
42["steer",{"steering_angle":-0.08948,"throttle":0.2}]
CTE: , 0.3572 , Next Steering Value: -0.08104
42["steer",{"steering_angle":-0.0810400000000001,"throttle":0.2}]
CTE: , 0.3578 , Next Steering Value: -0.07276
42["steer",{"steering_angle":-0.07276,"throttle":0.2}]
CTE: , 0.3547 , Next Steering Value: -0.06474
42["steer",{"steering_angle":-0.06474,"throttle":0.2}]
CTE: , 0.3482 , Next Steering Value: -0.05664
42["steer",{"steering_angle":-0.05664,"throttle":0.2}]
CTE: , 0.3423 , Next Steering Value: -0.05666
42["steer",{"steering_angle":-0.05666,"throttle":0.2}]
CTE: , 0.3271 , Next Steering Value: -0.03502
42["steer",{"steering_angle":-0.03502,"throttle":0.2}]
CTE: , 0.313 , Next Steering Value: -0.0344
42["steer",{"steering_angle":-0.0344,"throttle":0.2}]
CTE: , 0.2972 , Next Steering Value: -0.02784
42["steer",{"steering_angle":-0.02784,"throttle":0.2}]
CTE: , 0.2803 , Next Steering Value: -0.02226
42["steer",{"steering_angle":-0.0222599999999999,"throttle":0.2}]
CTE: , 0.2624 , Next Steering Value: -0.01668
42["steer",{"steering_angle":-0.0166800000000001,"throttle":0.2}]
CTE: , 0.2439 , Next Steering Value: -0.01178
42["steer",{"steering_angle":-0.01178,"throttle":0.2}]
CTE: , 0.2251 , Next Steering Value: -0.00742
42["steer",{"steering_angle":-0.00741999999999998,"throttle":0.2}]
CTE: , 0.2064 , Next Steering Value: -0.00388
42["steer",{"steering_angle":-0.00388000000000002,"throttle":0.2}]
CTE: , 0.1879 , Next Steering Value: -0.00058
42["steer",{"steering_angle":-0.000580000000000025,"throttle":0.2}]
CTE: , 0.1699 , Next Steering Value: 0.00202
42["steer",{"steering_angle":0.00202000000000003,"throttle":0.2}]
CTE: , 0.1526 , Next Steering Value: 0.00408
42["steer",{"steering_angle":0.00407999999999996,"throttle":0.2}]
CTE: , 0.1362 , Next Steering Value: 0.00556
42["steer",{"steering_angle":0.00556000000000005,"throttle":0.2}]
CTE: , 0.1208 , Next Steering Value: 0.00664
42["steer",{"steering_angle":0.00663999999999997,"throttle":0.2}]
CTE: , 0.1021 , Next Steering Value: 0.01698
42["steer",{"steering_angle":0.01698,"throttle":0.2}]
CTE: , 0.0895 , Next Steering Value: 0.0073
42["steer",{"steering_angle":0.0073,"throttle":0.2}]
CTE: , 0.0785 , Next Steering Value: 0.0063
42["steer",{"steering_angle":0.00629999999999999,"throttle":0.2}]
CTE: , 0.069 , Next Steering Value: 0.0052
42["steer",{"steering_angle":0.00519999999999999,"throttle":0.2}]
CTE: , 0.0608 , Next Steering Value: 0.00424
42["steer",{"steering_angle":0.00424000000000001,"throttle":0.2}]
CTE: , 0.0539 , Next Steering Value: 0.00302
42["steer",{"steering_angle":0.00301999999999999,"throttle":0.2}]
CTE: , 0.0482 , Next Steering Value: 0.00176
42["steer",{"steering_angle":0.00176000000000001,"throttle":0.2}]
CTE: , 0.0436 , Next Steering Value: 0.00048
42["steer",{"steering_angle":0.00048,"throttle":0.2}]
CTE: , 0.0394 , Next Steering Value: 0.00052
42["steer",{"steering_angle":0.000520000000000005,"throttle":0.2}]
CTE: , 0.0374 , Next Steering Value: -0.00348
42["steer",{"steering_angle":-0.00348000000000001,"throttle":0.2}]
CTE: , 0.0365 , Next Steering Value: -0.0055
42["steer",{"steering_angle":-0.00549999999999999,"throttle":0.2}]
CTE: , 0.0364 , Next Steering Value: -0.00708
42["steer",{"steering_angle":-0.00708000000000001,"throttle":0.2}]
CTE: , 0.0372 , Next Steering Value: -0.00904
42["steer",{"steering_angle":-0.00903999999999999,"throttle":0.2}]
CTE: , 0.0392 , Next Steering Value: -0.01184
42["steer",{"steering_angle":-0.01184,"throttle":0.2}]
CTE: , 0.0488 , Next Steering Value: -0.02896
42["steer",{"steering_angle":-0.02896,"throttle":0.2}]
CTE: , 0.1307 , Next Steering Value: -0.18994
42["steer",{"steering_angle":-0.18994,"throttle":0.2}]
CTE: , 0.1177 , Next Steering Value: 0.00246
42["steer",{"steering_angle":0.00246000000000002,"throttle":0.2}]
CTE: , 0.1892 , Next Steering Value: -0.18084
42["steer",{"steering_angle":-0.18084,"throttle":0.2}]
CTE: , 0.3097 , Next Steering Value: -0.30294
42["steer",{"steering_angle":-0.30294,"throttle":0.2}]
CTE: , 0.3943 , Next Steering Value: -0.24806
42["steer",{"steering_angle":-0.24806,"throttle":0.2}]
CTE: , 0.4643 , Next Steering Value: -0.23286
42["steer",{"steering_angle":-0.23286,"throttle":0.2}]
CTE: , 0.5206 , Next Steering Value: -0.21672
42["steer",{"steering_angle":-0.21672,"throttle":0.2}]
CTE: , 0.5652 , Next Steering Value: -0.20224
42["steer",{"steering_angle":-0.20224,"throttle":0.2}]
CTE: , 0.6079 , Next Steering Value: -0.20698
42["steer",{"steering_angle":-0.20698,"throttle":0.2}]
CTE: , 0.6278 , Next Steering Value: -0.16536
42["steer",{"steering_angle":-0.16536,"throttle":0.2}]
CTE: , 0.6381 , Next Steering Value: -0.14822
42["steer",{"steering_angle":-0.14822,"throttle":0.2}]
CTE: , 0.635 , Next Steering Value: -0.1208
42["steer",{"steering_angle":-0.1208,"throttle":0.2}]
CTE: , 0.6241 , Next Steering Value: -0.10302
42["steer",{"steering_angle":-0.10302,"throttle":0.2}]
CTE: , 0.6066 , Next Steering Value: -0.08632
42["steer",{"steering_angle":-0.0863200000000001,"throttle":0.2}]
CTE: , 0.5748 , Next Steering Value: -0.05136
42["steer",{"steering_angle":-0.0513599999999999,"throttle":0.2}]
CTE: , 0.5455 , Next Steering Value: -0.0505
42["steer",{"steering_angle":-0.0505,"throttle":0.2}]
CTE: , 0.5131 , Next Steering Value: -0.03782
42["steer",{"steering_angle":-0.03782,"throttle":0.2}]
CTE: , 0.4663 , Next Steering Value: 0.00034
42["steer",{"steering_angle":0.000340000000000007,"throttle":0.2}]
CTE: , 0.4363 , Next Steering Value: -0.02726
42["steer",{"steering_angle":-0.0272600000000001,"throttle":0.2}]
CTE: , 0.456 , Next Steering Value: -0.1306
42["steer",{"steering_angle":-0.1306,"throttle":0.2}]
CTE: , 0.5499 , Next Steering Value: -0.29778
42["steer",{"steering_angle":-0.29778,"throttle":0.2}]
CTE: , 0.6297 , Next Steering Value: -0.28554
42["steer",{"steering_angle":-0.28554,"throttle":0.2}]
CTE: , 0.6956 , Next Steering Value: -0.27092
42["steer",{"steering_angle":-0.27092,"throttle":0.2}]
CTE: , 0.7594 , Next Steering Value: -0.27948
42["steer",{"steering_angle":-0.27948,"throttle":0.2}]
CTE: , 0.7907 , Next Steering Value: -0.22074
42["steer",{"steering_angle":-0.22074,"throttle":0.2}]
CTE: , 0.808 , Next Steering Value: -0.1962
42["steer",{"steering_angle":-0.1962,"throttle":0.2}]
CTE: , 0.8125 , Next Steering Value: -0.1715
42["steer",{"steering_angle":-0.1715,"throttle":0.2}]
CTE: , 0.8037 , Next Steering Value: -0.14314
42["steer",{"steering_angle":-0.14314,"throttle":0.2}]
CTE: , 0.7857 , Next Steering Value: -0.12114
42["steer",{"steering_angle":-0.12114,"throttle":0.2}]
CTE: , 0.7496 , Next Steering Value: -0.07772
42["steer",{"steering_angle":-0.0777200000000002,"throttle":0.2}]
CTE: , 0.7147 , Next Steering Value: -0.07314
42["steer",{"steering_angle":-0.0731399999999999,"throttle":0.2}]
CTE: , 0.6611 , Next Steering Value: -0.02502
42["steer",{"steering_angle":-0.02502,"throttle":0.2}]
CTE: , 0.6165 , Next Steering Value: -0.0341
42["steer",{"steering_angle":-0.0341000000000001,"throttle":0.2}]
CTE: , 0.5544 , Next Steering Value: 0.01332
42["steer",{"steering_angle":0.0133200000000001,"throttle":0.2}]
CTE: , 0.5063 , Next Steering Value: -0.00506
42["steer",{"steering_angle":-0.00505999999999994,"throttle":0.2}]
CTE: , 0.4585 , Next Steering Value: 0.0039
42["steer",{"steering_angle":0.0038999999999999,"throttle":0.2}]
CTE: , 0.3956 , Next Steering Value: 0.04668
42["steer",{"steering_angle":0.04668,"throttle":0.2}]
CTE: , 0.3489 , Next Steering Value: 0.02362
42["steer",{"steering_angle":0.02362,"throttle":0.2}]
CTE: , 0.2907 , Next Steering Value: 0.05826
42["steer",{"steering_angle":0.0582599999999999,"throttle":0.2}]
CTE: , 0.25 , Next Steering Value: 0.0314
42["steer",{"steering_angle":0.0314,"throttle":0.2}]
CTE: , 0.2125 , Next Steering Value: 0.0325
42["steer",{"steering_angle":0.0325,"throttle":0.2}]
CTE: , 0.1671 , Next Steering Value: 0.05738
42["steer",{"steering_angle":0.05738,"throttle":0.2}]
CTE: , 0.1975 , Next Steering Value: -0.1003
42["steer",{"steering_angle":-0.1003,"throttle":0.2}]
CTE: , 0.3315 , Next Steering Value: -0.3343
42["steer",{"steering_angle":-0.3343,"throttle":0.2}]
CTE: , 0.6373 , Next Steering Value: -0.73906
42["steer",{"steering_angle":-0.73906,"throttle":0.2}]
CTE: , 0.8893 , Next Steering Value: -0.68186
42["steer",{"steering_angle":-0.68186,"throttle":0.2}]
CTE: , 1.1796 , Next Steering Value: -0.81652
42["steer",{"steering_angle":-0.81652,"throttle":0.2}]
CTE: , 1.3548 , Next Steering Value: -0.62136
42["steer",{"steering_angle":-0.62136,"throttle":0.2}]
CTE: , 1.4893 , Next Steering Value: -0.56686
42["steer",{"steering_angle":-0.56686,"throttle":0.2}]
CTE: , 1.6162 , Next Steering Value: -0.57704
42["steer",{"steering_angle":-0.57704,"throttle":0.2}]
CTE: , 1.6777 , Next Steering Value: -0.45854
42["steer",{"steering_angle":-0.45854,"throttle":0.2}]
CTE: , 1.7149 , Next Steering Value: -0.41738
42["steer",{"steering_angle":-0.41738,"throttle":0.2}]
CTE: , 1.713 , Next Steering Value: -0.3388
42["steer",{"steering_angle":-0.3388,"throttle":0.2}]
CTE: , 1.6895 , Next Steering Value: -0.2909
42["steer",{"steering_angle":-0.2909,"throttle":0.2}]
CTE: , 1.6299 , Next Steering Value: -0.20678
42["steer",{"steering_angle":-0.20678,"throttle":0.2}]
CTE: , 1.5668 , Next Steering Value: -0.18716
42["steer",{"steering_angle":-0.18716,"throttle":0.2}]
CTE: , 1.4646 , Next Steering Value: -0.08852
42["steer",{"steering_angle":-0.0885199999999999,"throttle":0.2}]
CTE: , 1.4068 , Next Steering Value: -0.16576
42["steer",{"steering_angle":-0.16576,"throttle":0.2}]
CTE: , 1.2849 , Next Steering Value: -0.01318
42["steer",{"steering_angle":-0.0131799999999997,"throttle":0.2}]
CTE: , 1.1852 , Next Steering Value: -0.03764
42["steer",{"steering_angle":-0.0376400000000002,"throttle":0.2}]
CTE: , 1.0487 , Next Steering Value: 0.06326
42["steer",{"steering_angle":0.0632600000000001,"throttle":0.2}]
CTE: , 0.9451 , Next Steering Value: 0.01818
42["steer",{"steering_angle":0.0181799999999998,"throttle":0.2}]
CTE: , 0.8436 , Next Steering Value: 0.03428
42["steer",{"steering_angle":0.0342800000000001,"throttle":0.2}]
CTE: , 0.7444 , Next Steering Value: 0.04952
42["steer",{"steering_angle":0.0495200000000001,"throttle":0.2}]
CTE: , 0.6148 , Next Steering Value: 0.13624
42["steer",{"steering_angle":0.13624,"throttle":0.2}]
CTE: , 0.5206 , Next Steering Value: 0.08428
42["steer",{"steering_angle":0.0842800000000001,"throttle":0.2}]
CTE: , 0.4613 , Next Steering Value: 0.02634
42["steer",{"steering_angle":0.0263399999999999,"throttle":0.2}]
CTE: , 0.3502 , Next Steering Value: 0.15216
42["steer",{"steering_angle":0.15216,"throttle":0.2}]
CTE: , 0.2707 , Next Steering Value: 0.10486
42["steer",{"steering_angle":0.10486,"throttle":0.2}]
CTE: , 0.1762 , Next Steering Value: 0.15376
42["steer",{"steering_angle":0.15376,"throttle":0.2}]
CTE: , 0.114 , Next Steering Value: 0.1016
42["steer",{"steering_angle":0.1016,"throttle":0.2}]
CTE: , 0.0607 , Next Steering Value: 0.09446
42["steer",{"steering_angle":0.09446,"throttle":0.2}]
CTE: , 0.074 , Next Steering Value: -0.0414
42["steer",{"steering_angle":-0.0414,"throttle":0.2}]
CTE: , 0.2564 , Next Steering Value: -0.41608
42["steer",{"steering_angle":-0.41608,"throttle":0.2}]
CTE: , 0.4925 , Next Steering Value: -0.5707
42["steer",{"steering_angle":-0.5707,"throttle":0.2}]
CTE: , 0.752 , Next Steering Value: -0.6694
42["steer",{"steering_angle":-0.6694,"throttle":0.2}]
CTE: , 1.0554 , Next Steering Value: -0.81788
42["steer",{"steering_angle":-0.81788,"throttle":0.2}]
CTE: , 1.2452 , Next Steering Value: -0.62864
42["steer",{"steering_angle":-0.62864,"throttle":0.2}]
CTE: , 1.3955 , Next Steering Value: -0.5797
42["steer",{"steering_angle":-0.5797,"throttle":0.2}]
CTE: , 1.5179 , Next Steering Value: -0.54838
42["steer",{"steering_angle":-0.54838,"throttle":0.2}]
CTE: , 1.6347 , Next Steering Value: -0.56054
42["steer",{"steering_angle":-0.56054,"throttle":0.2}]
CTE: , 1.6895 , Next Steering Value: -0.4475
42["steer",{"steering_angle":-0.4475,"throttle":0.2}]
CTE: , 1.7165 , Next Steering Value: -0.3973
42["steer",{"steering_angle":-0.3973,"throttle":0.2}]
CTE: , 1.7196 , Next Steering Value: -0.35012
42["steer",{"steering_angle":-0.35012,"throttle":0.2}]
CTE: , 1.7027 , Next Steering Value: -0.30674
42["steer",{"steering_angle":-0.30674,"throttle":0.2}]
CTE: , 1.6678 , Next Steering Value: -0.26376
42["steer",{"steering_angle":-0.26376,"throttle":0.2}]
CTE: , 1.5969 , Next Steering Value: -0.17758
42["steer",{"steering_angle":-0.17758,"throttle":0.2}]
CTE: , 1.5275 , Next Steering Value: -0.1667
42["steer",{"steering_angle":-0.1667,"throttle":0.2}]
CTE: , 1.4201 , Next Steering Value: -0.06922
42["steer",{"steering_angle":-0.0692199999999997,"throttle":0.2}]
CTE: , 1.3296 , Next Steering Value: -0.08492
42["steer",{"steering_angle":-0.0849199999999999,"throttle":0.2}]
CTE: , 1.2348 , Next Steering Value: -0.05736
42["steer",{"steering_angle":-0.05736,"throttle":0.2}]
CTE: , 1.1025 , Next Steering Value: 0.0441
42["steer",{"steering_angle":0.0440999999999997,"throttle":0.2}]
CTE: , 0.9992 , Next Steering Value: 0.00676
42["steer",{"steering_angle":0.0067600000000001,"throttle":0.2}]
CTE: , 0.8976 , Next Steering Value: 0.02368
42["steer",{"steering_angle":0.02368,"throttle":0.2}]
CTE: , 0.7639 , Next Steering Value: 0.11462
42["steer",{"steering_angle":0.11462,"throttle":0.2}]
CTE: , 0.6648 , Next Steering Value: 0.06524
42["steer",{"steering_angle":0.0652400000000002,"throttle":0.2}]
CTE: , 0.5712 , Next Steering Value: 0.07296
42["steer",{"steering_angle":0.0729599999999998,"throttle":0.2}]
CTE: , 0.4534 , Next Steering Value: 0.14492
42["steer",{"steering_angle":0.14492,"throttle":0.2}]
CTE: , 0.3697 , Next Steering Value: 0.09346
42["steer",{"steering_angle":0.0934600000000001,"throttle":0.2}]
CTE: , 0.2934 , Next Steering Value: 0.09392
42["steer",{"steering_angle":0.0939199999999999,"throttle":0.2}]
CTE: , 0.2233 , Next Steering Value: 0.09554
42["steer",{"steering_angle":0.09554,"throttle":0.2}]
CTE: , 0.1385 , Next Steering Value: 0.1419
42["steer",{"steering_angle":0.1419,"throttle":0.2}]
CTE: , 0.0816 , Next Steering Value: 0.09748
42["steer",{"steering_angle":0.09748,"throttle":0.2}]
CTE: , 0.049 , Next Steering Value: 0.0554
42["steer",{"steering_angle":0.0554,"throttle":0.2}]
CTE: , 0.0796 , Next Steering Value: -0.07712
42["steer",{"steering_angle":-0.07712,"throttle":0.2}]
CTE: , 0.143 , Next Steering Value: -0.1554
42["steer",{"steering_angle":-0.1554,"throttle":0.2}]
CTE: , 0.2383 , Next Steering Value: -0.23826
42["steer",{"steering_angle":-0.23826,"throttle":0.2}]
CTE: , 0.3268 , Next Steering Value: -0.24236
42["steer",{"steering_angle":-0.24236,"throttle":0.2}]
CTE: , 0.4276 , Next Steering Value: -0.28712
42["steer",{"steering_angle":-0.28712,"throttle":0.2}]
CTE: , 0.4703 , Next Steering Value: -0.17946
42["steer",{"steering_angle":-0.17946,"throttle":0.2}]
CTE: , 0.5228 , Next Steering Value: -0.20956
42["steer",{"steering_angle":-0.20956,"throttle":0.2}]
CTE: , 0.578 , Next Steering Value: -0.226
42["steer",{"steering_angle":-0.226,"throttle":0.2}]
CTE: , 0.5998 , Next Steering Value: -0.16356
42["steer",{"steering_angle":-0.16356,"throttle":0.2}]
CTE: , 0.6291 , Next Steering Value: -0.18442
42["steer",{"steering_angle":-0.18442,"throttle":0.2}]
CTE: , 0.6407 , Next Steering Value: -0.15134
42["steer",{"steering_angle":-0.15134,"throttle":0.2}]
CTE: , 0.6438 , Next Steering Value: -0.13496
42["steer",{"steering_angle":-0.13496,"throttle":0.2}]
CTE: , 0.636 , Next Steering Value: -0.1116
42["steer",{"steering_angle":-0.1116,"throttle":0.2}]
CTE: , 0.6224 , Next Steering Value: -0.09728
42["steer",{"steering_angle":-0.0972799999999999,"throttle":0.2}]
CTE: , 0.6031 , Next Steering Value: -0.08202
42["steer",{"steering_angle":-0.08202,"throttle":0.2}]
CTE: , 0.5791 , Next Steering Value: -0.06782
42["steer",{"steering_angle":-0.0678199999999999,"throttle":0.2}]
CTE: , 0.541 , Next Steering Value: -0.032
42["steer",{"steering_angle":-0.0320000000000002,"throttle":0.2}]
CTE: , 0.5085 , Next Steering Value: -0.0367
42["steer",{"steering_angle":-0.0366999999999998,"throttle":0.2}]
CTE: , 0.4744 , Next Steering Value: -0.02668
42["steer",{"steering_angle":-0.0266800000000001,"throttle":0.2}]
CTE: , 0.4917 , Next Steering Value: -0.13294
42["steer",{"steering_angle":-0.13294,"throttle":0.2}]
CTE: , 0.5272 , Next Steering Value: -0.17644
42["steer",{"steering_angle":-0.17644,"throttle":0.2}]
CTE: , 0.6097 , Next Steering Value: -0.28694
42["steer",{"steering_angle":-0.28694,"throttle":0.2}]
CTE: , 0.7197 , Next Steering Value: -0.36394
42["steer",{"steering_angle":-0.36394,"throttle":0.2}]
CTE: , 0.7877 , Next Steering Value: -0.29354
42["steer",{"steering_angle":-0.29354,"throttle":0.2}]
CTE: , 0.8495 , Next Steering Value: -0.2935
42["steer",{"steering_angle":-0.2935,"throttle":0.2}]
CTE: , 0.8695 , Next Steering Value: -0.2139
42["steer",{"steering_angle":-0.2139,"throttle":0.2}]
CTE: , 0.8905 , Next Steering Value: -0.2201
42["steer",{"steering_angle":-0.2201,"throttle":0.2}]
CTE: , 0.8925 , Next Steering Value: -0.1825
42["steer",{"steering_angle":-0.1825,"throttle":0.2}]
CTE: , 0.8841 , Next Steering Value: -0.16002
42["steer",{"steering_angle":-0.16002,"throttle":0.2}]
CTE: , 0.866 , Next Steering Value: -0.137
42["steer",{"steering_angle":-0.137,"throttle":0.2}]
CTE: , 0.8293 , Next Steering Value: -0.09246
42["steer",{"steering_angle":-0.0924600000000001,"throttle":0.2}]
CTE: , 0.7935 , Next Steering Value: -0.0871
42["steer",{"steering_angle":-0.0870999999999999,"throttle":0.2}]
CTE: , 0.7525 , Next Steering Value: -0.0685
42["steer",{"steering_angle":-0.0684999999999999,"throttle":0.2}]
CTE: , 0.6913 , Next Steering Value: -0.01586
42["steer",{"steering_angle":-0.0158600000000002,"throttle":0.2}]
CTE: , 0.6413 , Next Steering Value: -0.02826
42["steer",{"steering_angle":-0.0282599999999999,"throttle":0.2}]
CTE: , 0.5901 , Next Steering Value: -0.01562
42["steer",{"steering_angle":-0.01562,"throttle":0.2}]
CTE: , 0.5205 , Next Steering Value: 0.0351
42["steer",{"steering_angle":0.0351,"throttle":0.2}]
CTE: , 0.4677 , Next Steering Value: 0.01206
42["steer",{"steering_angle":0.0120599999999999,"throttle":0.2}]
CTE: , 0.4164 , Next Steering Value: 0.01932
42["steer",{"steering_angle":0.01932,"throttle":0.2}]
CTE: , 0.3668 , Next Steering Value: 0.02584
42["steer",{"steering_angle":0.0258399999999999,"throttle":0.2}]
CTE: , 0.303 , Next Steering Value: 0.067
42["steer",{"steering_angle":0.067,"throttle":0.2}]
CTE: , 0.2573 , Next Steering Value: 0.03994
42["steer",{"steering_angle":0.03994,"throttle":0.2}]
CTE: , 0.2022 , Next Steering Value: 0.06976
42["steer",{"steering_angle":0.06976,"throttle":0.2}]
CTE: , 0.1532 , Next Steering Value: 0.06736
42["steer",{"steering_angle":0.06736,"throttle":0.2}]
CTE: , 0.121 , Next Steering Value: 0.0402
42["steer",{"steering_angle":0.0402,"throttle":0.2}]
CTE: , 0.0932 , Next Steering Value: 0.03696
42["steer",{"steering_angle":0.03696,"throttle":0.2}]
CTE: , 0.069 , Next Steering Value: 0.0346
42["steer",{"steering_angle":0.0346,"throttle":0.2}]
CTE: , 0.0441 , Next Steering Value: 0.04098
42["steer",{"steering_angle":0.04098,"throttle":0.2}]
CTE: , 0.087 , Next Steering Value: -0.1032
42["steer",{"steering_angle":-0.1032,"throttle":0.2}]
CTE: , 0.169 , Next Steering Value: -0.1978
42["steer",{"steering_angle":-0.1978,"throttle":0.2}]
CTE: , 0.2869 , Next Steering Value: -0.29318
42["steer",{"steering_angle":-0.29318,"throttle":0.2}]
CTE: , 0.4425 , Next Steering Value: -0.3997
42["steer",{"steering_angle":-0.3997,"throttle":0.2}]
CTE: , 0.5438 , Next Steering Value: -0.31136
42["steer",{"steering_angle":-0.31136,"throttle":0.2}]
CTE: , 0.6256 , Next Steering Value: -0.28872
42["steer",{"steering_angle":-0.28872,"throttle":0.2}]
CTE: , 0.6906 , Next Steering Value: -0.26812
42["steer",{"steering_angle":-0.26812,"throttle":0.2}]
CTE: , 0.7555 , Next Steering Value: -0.2809
42["steer",{"steering_angle":-0.2809,"throttle":0.2}]
CTE: , 0.7885 , Next Steering Value: -0.2237
42["steer",{"steering_angle":-0.2237,"throttle":0.2}]
CTE: , 0.8112 , Next Steering Value: -0.20764
42["steer",{"steering_angle":-0.20764,"throttle":0.2}]
CTE: , 0.8138 , Next Steering Value: -0.16796
42["steer",{"steering_angle":-0.16796,"throttle":0.2}]
CTE: , 0.8009 , Next Steering Value: -0.13438
42["steer",{"steering_angle":-0.13438,"throttle":0.2}]
CTE: , 0.7718 , Next Steering Value: -0.09616
42["steer",{"steering_angle":-0.0961600000000002,"throttle":0.2}]
CTE: , 0.7296 , Next Steering Value: -0.06152
42["steer",{"steering_angle":-0.06152,"throttle":0.2}]
CTE: , 0.6916 , Next Steering Value: -0.06232
42["steer",{"steering_angle":-0.0623199999999999,"throttle":0.2}]
CTE: , 0.6358 , Next Steering Value: -0.01556
42["steer",{"steering_angle":-0.0155600000000001,"throttle":0.2}]
CTE: , 0.5904 , Next Steering Value: -0.02728
42["steer",{"steering_angle":-0.02728,"throttle":0.2}]
CTE: , 0.5283 , Next Steering Value: 0.01854
42["steer",{"steering_angle":0.0185400000000001,"throttle":0.2}]
CTE: , 0.4648 , Next Steering Value: 0.03404
42["steer",{"steering_angle":0.03404,"throttle":0.2}]
CTE: , 0.4024 , Next Steering Value: 0.04432
42["steer",{"steering_angle":0.04432,"throttle":0.2}]
CTE: , 0.3437 , Next Steering Value: 0.04866
42["steer",{"steering_angle":0.0486599999999999,"throttle":0.2}]
CTE: , 0.3029 , Next Steering Value: 0.02102
42["steer",{"steering_angle":0.02102,"throttle":0.2}]
CTE: , 0.2534 , Next Steering Value: 0.04832
42["steer",{"steering_angle":0.04832,"throttle":0.2}]
CTE: , 0.208 , Next Steering Value: 0.0492
42["steer",{"steering_angle":0.0492,"throttle":0.2}]
CTE: , 0.1678 , Next Steering Value: 0.04684
42["steer",{"steering_angle":0.04684,"throttle":0.2}]
CTE: , 0.1338 , Next Steering Value: 0.04124
42["steer",{"steering_angle":0.04124,"throttle":0.2}]
